Techstack,Links
"Full Stack, Developer, TypeScript, React, TailWindCSS, PostgreSQL, Node.js, Zed",https://devsharpe.io/uses
"macOS, system76, Full Stack, Manager, Streamer, Pop!_OS, React",https://billsullivan.name/uses/
"Professor, Developer, C++, Writer, JavaScript, Node.js, Full Stack, Embedded",https://www.marku.me/uses
"Java, JavaScript, Python, React, Spring, AWS, Node.js, Next.js",https://ryanfreeman.dev/uses
"WordPress, CSS, Node.js, PHP, JavaScript, Backend, Ubuntu Server, Developer, Full Stack",https://pauloregina.com/uses.html
"Developer, Full Stack, Entrepreneur, Ruby on Rails, TypeScript",https://adrianthedev.com/uses
"Bash, Docker, Git, GitHub, GitLab, Golang, Kubernetes, Linux, Neovim",https://carlosbecker.com/uses
"Full Stack, DevOps, JavaScript, PHP, Go, Vue.js, Docker, Flutter, Laravel, Web Developer",https://socheat.dev/uses/
"JavaScript, Developer, Full Stack, React, CSS, Front End, PHP, Vue.js, Backend, HTML, Performance, WordPress, Sass",https://github.com/kevinko12323/uses
"Front End, HTML, CSS, JavaScript, Accessibility, Performance, Design Systems, Sass, WordPress",https://discoliam.com/uses/
"Front End, React, Next.js, TypeScript, Developer, JavaScript, Web, CSS, Node.js, HTML, Web Developer, SQL, Ubuntu, Nigeria",https://github.com/bhantsi/uses
"Tech Lead, Backend, Software Engineer, TypeScript, JavaScript, Node.js, Next.js, React",https://celsoneto.com.br/uses
"Developer, Designer, Photographer, Full Stack, CSS, JavaScript, React, Gatsby, WordPress, SQL, Firebase, Directus, Netlify",https://fuzzylogic.ltd/uses
"Web Development, Full Stack, WordPress, Accessibility, JavaScript, Vue.js, CSS",https://mlitzinger.com/uses/
"Full Stack, Ruby, PHP, Python, JavaScript, Vue.js",https://hmdw.me/uses/
"Software Craftsman, Developer, Full Stack, Speaker, Trainer, JavaScript, React, PHP, Node.js, CSS",https://www.improvebadcode.com/uses
"Developer, Engineer, Full Stack, JavaScript, PHP, Go, React, Node.js",https://hakaselogs.me/2020-01-10/what-i-use
"Front End, Web Development, UI/UX, Kirby, Eleventy",https://benlau.net/uses/
"Laravel, JavaScript, PHP, C++, Photoshop, Developer, Designer",https://cinnamoroll.me/uses
"Design, Front End, Full Stack, Accessibility, Engineering Manager, JavaScript, TypeScript, React, Vue.js, Svelte, Next.js, Redux, React Query, GraphQL, TailWindCSS, Figma, UX, UI",https://larsmagnus.co/uses
"Full Stack, Developer, Web, Laravel, Symfony, Docker, JavaScript, React, Kali Linux",https://gist.github.com/8f08557764711afbf82b75ac0ce61e79.git
"Apollo, Architect, AWS, Cloud, Cloudflare, DevSecOps, DigitalOcean, Docker, Eleventy, Emacs, Engineer, Full Stack, GitHub, GitLab, GraphQL, Homebrew, Kubernetes, Linux, macOS, MySQL, Next.js, Security, Serverless, SQL, TailWindCSS, Terraform, UI/UX",https://richardthames.com/uses
"Developer, Full Stack, Entrepreneur, JavaScript, Angular, Node.js, TypeScript, NestJS, CSS",https://kertof.com/what-i-use
"Full Stack, AWS, Cassandra, DevOps, Docker, ElasticSearch, GitHub, Groovy, gRPC, Java, JSON, Kafka, Netlify, Node.js, Open Source Software, Protocol Bufffers, Python, React, RxJava, SpringBoot, Svelte, TypeScript, VS Code",https://gibr.net/uses
"CSS, Designer, Developer, Full Stack, HTML, JavaScript, Node.js",https://sny.sh/#uses
"Engineer, JavaScript, React, Vim, Full Stack, TypeScript, DevOps, AWS, Blogger",https://www.notion.so/Things-Prakhil-uses-e995e61834c242f1b739be9f8819fb0c
"Developer, Full Stack, Entrepreneur, Youtuber, JavaScript, AWS, Vue.js, Node.js, C#, CSS",https://brianmorrison.me/uses/
"HTML, CSS, JavaScript, React, Gatsby, Next.js, Node.js, MongoDB",https://www.andrewgilliland.dev/uses/
"Web Developer, JavaScript, HTML, CSS, React, Blogger, Front End, Student",https://villivald.com/uses
"Designer, Design, Design Systems, Accessibility, Web Developer, Developer, JavaScript, Front End, CSS",https://daveredfern.com/uses
"Backend, Front End, Full Stack, PHP, Laravel, Go, JavaScript, Vue.js, Express.js, REST, Docker",https://mostafa-hosseini.me/uses
"Front End, JavaScript, DevRel, JAMstack, React, Gatsby, Next.js, Storyblok, Headless CMS",https://github.com/schabibi1/uses
"CSS, Full Stack, GB, HTML, JavaScript, PHP, React, SCSS, VS Code, Web Developer, Web Development, WordPress",https://joannahosking.com/uses
"Developer, Blogger, Podcaster, CSS, Front End, HTML, React, Gatsby, Web Developer, JavaScript, JAMstack, Remote, Writer, Ruby on Rails, TailWindCSS, PostgreSQL",https://danielflege.com/uses/
"C, C++, CSS, Developer, Graphics Designer, Python, HTML, JavaScript, Canva, Cyber Security, Digital Forensic, WordPress, Blockchain, AWS, SQL, Websites",https://github.com/Prashant-Bhapkar/uses
"Developer, Designer, Front End, Full Stack, Entrepreneur, Youtuber, JavaScript, CSS, PHP, Blogger",https://timothymiller.dev/uses
"Backend, Go, Python, Clojure, Racket, Emacs, Developer, GitHub Star",https://avelino.run/uses
"Developer, Front End, Full Stack, Git, GitHub, GraphQL, HTML/CSS, JavaScript, macOS, npm, yarn, React, Software Developer, TypeScript, VS Code, Web Developer, Web Development",https://www.rpdaley.com/uses/
"JavaScript, Developer, Blogger, Next.js, React, React Native, Full Stack, Serverless, AWS",https://dohad.dev/blog/uses
"Front End, JavaScript, JAMstack, Gatsby, CSS, HTML, UX, Designer, Blogger",http://chrisberry.io/uses
"Software Engineer, Ruby, Ruby on Rails, Go, Kubernetes, Cloud Foundry, Open Source Software, Distributed Systems, Infrastructure, Cloud, Service Mesh, Backend, Full Stack, TDD, Scheme",https://downey.io/uses/
"Ansible, DevOps, Docker, Linux, Sysadmin",https://diogoferreira.pt/uses
"Blogger, Developer, Full Stack, Laravel, PHP, JavaScript, Vue.js, React, CSS",https://junaidqadir.com/uses
"Web Developer, Full Stack, Developer, Web, PHP, SQL, Laravel, JavaScript, TailWindCSS, CSS, Vue.js, AlpineJS, Laravel Livewire, Blogger",https://clintgwinter.com/uses
"Developer, Entrepreneur, Node.js, JavaScript, React, Gatsby, Youtuber, Blogger, Speaker",https://marclittlemore.com/uses/
"Web Developer, Freelancer, Developer, JavaScript, Front End, CSS, HTML, TailWindCSS, Sass, React, Next.js, Android",https://devanshbajaj.dev/uses
"Developer, Full Stack, PHP, JavaScript, Laravel, React",https://www.osiux.ws/about/uses
"AWS, CSS, Developer, Entrepeneur, Full Stack, Gamer, Gatsby, GraphQL, HTML, JAMstack, JavaScript, Node.js, React, Serverless, TailWindCSS, TypeScript",https://gusfune.com/uses/
"Web Developer, Developer, HTML, CSS, JavaScript, Java, CMS, Designer, Musician",https://burgbits.com/uses
"Web Development, JavaScript, TypeScript, React, Next.js, Laravel, InertiaJS, TailWindCSS, GraphQL",https://luigicruz.dev/uses
"Think, Apply",https://juanitofatas.com/uses
"Python, Django, webdev, Twitch",https://www.mattlayman.com/uses/
"Front End, HTML, CSS, JavaScript, Vue.js, React, WordPress, Writer, Speaker, Performance, Accessibility",https://jlozovei.dev/uses
"Developer, Front End, JavaScript, Remote, Mentor, React, Blogger, Vue.js, Testing, Gatsby",https://www.maxpou.fr/uses
"Laravel, PHP, HTML, CSS, JavaScript, TypeScript, React, Next.js, Vue.js, TailWindCSS, Material UI, Bootstrap, MySQL, PostgreSQL, Git, SVN, Linux, Ubuntu, Full Stack, Web Developer, Software Developer",https://www.zlatanstajic.com/uses
"Developer, Programmer, Web Developer, TypeScript, JavaScript, React, HTML, CSS, Node.js, Go, SQL, PostgreSQL, iOS, Swift, macOS, Windows, Linux",https://dwayne.xyz/uses
"JavaScript, TypeScript, Developer, React, Angular, Node.js, CSS, Electron",https://gist.github.com/mumairofficial/0d97ed3dca1ba25d9f01b8db8aed42dc
"Engineer, Developer, Full Stack, Entrepreneur, JavaScript, Node.js, React, Gatsby, PostgreSQL, GraphQL, AWS",https://makoncline.com/uses
"Front End, Developer, Product Manager, Digital marketer, JavaScript, PHP, WordPress, Python, REST",https://yourdigitalaid.com/uses/
"Web Development, Front End, Network Engineer, DevOps, Kubernets, UI, UX, Azure, TailWindCSS, Docker, JavaScript, Node.js, Cloud, Open Sources",https://github.com/medival/uses/
"Developer, Full Stack, Entrepreneur, Teacher, Youtuber, JavaScript, React, CSS, Gatsby, Blogger",https://jasoncoryalvernaz.com/uses
"Full Stack, Developer, JavaScript, TypeScript, React, Next.js, JAMstack, Tech Lead, Node.js, Front End, MongoDB, GraphQL, CSS, HTML, Gatsby, SQL, MERN Stack",https://adilhaddaoui.com/uses
"Developer, Designer, JavaScript, HTML, CSS, React, Sass, Photographer",https://chriscollins.me/uses
"Front End, UI/UX, Accessibility, HTML, CSS, JavaScript, TypeScript, React, Gatsby, Next.js, TailWindCSS, JAMstack",https://nharox.com/uses
"Developer, Full Stack, Entrepreneur, JavaScript, React, Node.js, Cloud",https://ahmed-ibrahim.com/uses
"Engineer, Youtuber, Blogger, Front End",https://hswolff.com/uses/
"Developer, Front End, UX, UI, Design Systems, Vue,js, Nuxt, JAMstack, TailWindCSS, Figma, Illustrator, Photoshop, WordPress, AWS, cPanel WHM",https://alanred.me/uses
"Front End, HTML, CSS, JavaScript, React, React Native, Gatsby, Blogger, WordPress, Teacher",https://www.alialaa.dev/uses
"Developer, Full Stack, Captain, Streamer, JavaScript, Vue.js, Node.js, CSS, TailWindCSS, Entrepreneur",https://ericraslich.com/uses
"Developer, JavaScript, Node.js, Bootstrap, Materialize, TailWindCSS, Next.js, Express.js, Discord.js, Cheerio, Puppeteer, React, React Native, Electron, MongoDB, Redis, IPFS, Docker, CircleCI, Sentry, Google Cloud Platform",https://airfusion.dev/uses
"JavaScript, Developer, Entrepreneur, React, Teacher, Writer, Youtuber",https://www.weibenfalk.com/uses/
"Full Stack, Developer, Problem Solver, JavaScript, React, Node.js, GraphQL, REST, PHP, MySQL",https://pacurar.dev/uses/
"Developer, Software Engineer, Full Stack, Node.js, JavaScript, PHP, React, Vue.js, Laravel, Next.js, Nuxt, OctoberCMS, Gatsby, MySQL, MongoDB, FaunaDB, Electron",https://uses.skydiver.dev/
"Developer, Web, Full Stack, TypeScript, JavaScript, Python",https://shreyasminocha.me/uses
"Web Developer, Full Stack, GraphQL, React, CSS, Node.js, Front End, HTML, PHP, Engineer, Backend, React Native, SQL, Linux, MongoDB, Styled Components, Ubuntu, VS Code, C++, REST, Express.js, Redux, SCSS, AWS, JavaScript",https://portfolio-satyam.now.sh/uses
"Developer, Full Stack, JavaScript, React, CSS, Performance, Remote",https://www.belter.io/uses/
"Developer, Engineer, Full Stack, Front End, Teacher, Speaker, JavaScript, React, AngularJS, Node.js, CSS, HTML, Performance",https://soulwish.info/uses/
"JavaScript, Developer, Node.js, TypeScript, Front End, Backend, Full Stack, Freelance, Freelancer, Metalhead",https://theclevernode.com/uses
"Developer, Full Stack, Node.js, JavaScript, GraphQL, Vue.js, JAMstack, Serverless, AWS, WordPress",https://azul.technology/uses/
"Developer, JavaScript, React, Next.js, Gatsby, Styled-Components, CSS",https://webdesignpuntnl.com/pages/uses.html
"Web Development, Front End, HTML, CSS, Sass, Bulma, Bootstrap, Materialize, JavaScript, C#, React, Redux, GraphQL, Next.js, Gatsby, Node.js, Webpack, Parcel, Grunt, Gulp, Linux, Docker",https://www.patrickobermeier.at/uses
"Backend, API, Python, Developer, Ruby, Ruby on Rails, Kotlin, Java",https://lucasqueiroz.dev/uses.html
"Front End, HTML, CSS, SCSS, Styled Components, JavaScript, TypeScript, React, Gatsby, JAMstack",https://codesnacks.net/uses/
"Chief Technical Officer, Technical Team Leader, Software Developer, IoT, Java, Docker, PostgreSQL",https://binakot.github.io/resume/uses
"Writer, Developer, Python, CSS, HTML, Film, Blogger",https://www.blog.madelinepritchard.net/uses
"Accessibility, CSS, Design Systems, Front End, HTML, JAMstack, JavaScript, React, Svelte, Testing, UI, UX",https://ryanfiller.com/uses
"Developer, Mentor, Full Stack, Architect, JavaScript, Accessibility, UX, React, Vue.js, Node.js, Gatsby, Django, Angular, Firebase, Elixir, TypeScript",https://codegregg.com/uses
"HTML, CSS, JavaScript, React, Go, Python, Emacs, Blogger",https://archgaelix.vercel.app/uses
"Developer, Front End, Full Stack, Engineer, JavaScript, TypeScript, React, Accessibility, Performance, Teacher, Youtuber, Node.js, Speaker, Podcaster, Blogger",https://midu.dev/uses
"PHP, Laravel, Livewire, JavaScript, Linux, REST, SQL, Full Stack, Backend, Front End, Developer, Open Source Software, Illustrator, Photoshop, WordPress, Remote",https://www.amrdiab.dev/uses
"Developer, React, TypeScript, JavaScript, CSS, Mentor, Next.js, Python, Remote, Netlify",https://sreetamdas.com/uses
"Developer, Full Stack, Designer, JavaScript, TypeScript, React, Node.js",https://pouria.dev/uses
"Software Engineer, Full Stack, Web Developer, UX, JavaScript, Vue.js, CSS, Blogger, PHP, Laravel, WordPress, SQL",https://www.adamdehaven.com/uses/
"Blogger, Entrepreneur, Web, VS Code, Rust, Problem Solver, Lifehacker, Product Manager",https://nielsgouman.nl/uses/
"JavaScript, TypeScript, Vue.js, React, Nuxt, Next.js, Flutter, Docker",https://pisethx.com/uses
"Developer, Full Stack, Backend, Laravel, PHP, JavaScript, Vue.js, LAMP, ElasticSearch, AWS",https://www.euperia.com/uses
"JavaScript, Developer, React, Node.js, Full Stack, TypeScript, Web Development, UI, Remote, Web, Docker, Engineer, Web Developer, Front End, ",https://www.varatech.io/uses/
"Web Development, Front End, React, Node.js, AWS, AWS Amplify",https://johanneskonings.dev/uses/
"Developer, TypeScript, Next.js, Sanity, Tailwind, Swift, SwiftUI, ComosableArchitecture, Design-oriented",https://madebymist.com/uses
"Developer, Full Stack, Gatsby, Node.js, React, WordPress, Woocommerce, SCSS, GraphQL, PHP, SQL",https://martinchammah.dev/uses
"HTML, CSS, Sass, JavaScript, React, Front End, UI/UX, Performance, Magento, Drupal, Developer, Designer, Eleventy, PHP",https://saschadiercks.de/uses/
"Front End, Developer, JavaScript, TypeScript, CSS, HTML, Blogger, Vue.js, TailWindCSS, Engineer, Web Developer, JAMstack, Accessibility, Remote, SCSS, Web, VS Code, Software Engineer",https://hudovich.dev/uses/
"Full Stack, Developer, React, TypeScript, JavaScript, Python, Node.js, Express, MongoDB, MERN",https://www.andreiracasan.com/setup
"Developer, Full Stack, Teacher, JavaScript, React, Node.js, Mongo DB",https://gist.github.com/diurivj/78ca931c4b20dca1e1e13982fa9c309d
"React, Node.js, Go, TypeScript, Terraform, Kubernetes",https://ivansantos.me/uses
"Web Development, Front End, HTML, CSS, JavaScript, React, Next.js, HubSpot CMS, TailWindCSS",https://gist.github.com/felixmacaspac/8ede14ecaeaec3790701b2ed8ea6374e
"Full Stack, React, Developer, Front End, JavaScript, TypeScript, Node.js, React Native, Backend",https://peaceful-leavitt-25b1d3.netlify.app/uses
"Next.js, React, MDX, TailWindCSS, Vercel, Serverless, Full Stack, UI/UX, Design Systems, JavaScript, Front End, Instructor, Teacher, Course Maker, Blogger, Speaker",https://leerob.io/uses
"Entrepreneur, Writer, Teacher, Marketer, Designer, Developer, Front End, CSS, JavaScript, UX, UI",https://rowe-morehouse.github.io/resume/uses/
"Engineer, WordPress, Manager, Speaker, Developer, Blogger, PHP, Golang, Open Source Software, Writer, Remote, Docker",https://chriswiegman.com/uses
"Developer, Full Stack, Web, JAMstack, Vue.js, Nuxt, JavaScript, TailWindCSS, Vuetify",https://www.alexduval.fr/uses
"Developer, Full Stack, Researcher, Teacher, Python, Flask, Docker, JavaScript, React, Node.js",https://www.barkmin.eu/uses/
"Developer, iOS, Swift, Objective-C, React, React Native, JavaScript, Vim, Gatsby, Kotlin",https://blog.rizwan.dev/uses
"Developer, Web Developer, Full Stack, Python, Django",https://dmytrolitvinov.com/uses/
"Apollo, Automation, Backend, CSS, Developer, DevOps, Front End, Full Stack, GraphQL, JavaScript, Next.js, Node.js, React, Remix, TailWindCSS, TypeScript, Vercel",https://mattscholta.com/uses
"Developer, Full Stack, JAMstack, PHP, CakePHP, Ruby, Ruby on Rails",https://angelguerra.me/uses/
"JavaScript, Node.js, PhD Student, Developer, Discord, MongoDB, Docker, VPS, Discord.js",https://kieranrobson.com/uses/
"Test Engineer, Svelte, Astro, Blogger, C, Python, SQL, TypeScript",https://solivan.dev/blog/uses
"Engineer, Web Developer, Full Stack, HTML, CSS, PHP, Laravel, JavaScript, Vue.js, MySQL, MongoDB, Linux, Ubuntu",https://marcosmendes.eu:2053/uses
"Developer, WebGL, D3.js, JavaScript, Writer, Mentor",https://alvin.codes/uses
"Branding, Marketer, Developer Marketing, SaaS, JavaScript, React, iOS, Swift, Emacs, Design Systems, Consulting, REST",https://nali.org/uses
"Remote, Software Engineer, Developer, Backend, C, C++, Java, Spring, JavaScript, Node.js, Python, PostgreSQL, HTML",https://gist.github.com/tddontje/50e88b03eb56cbe5705ed2c7354d8f54
"CSS, JavaScript, WordPress, Blogger, Web Developer, Full Stack",https://www.breadandrosesweb.com/uses/
"Full Stack, React, Developer, Front End, JavaScript, TypeScript, React Native, Problem Solver, Gatsby, Manager, Vercel, Styled Components, Bald, Remix, Next.js, Styled-Components, Vite, Tech Lead",https://diegocosta.me/uses
"Front End, JavaScript, React, HTML/CSS, Performances, Vue.js, Node.js, Svelte, TailWindCSS, Developer, Next.js, Gatsby, Vercel, Docker, TypeScript, DevOps, GraphQL, React Native",https://www.oscarmarion.dev/uses
"Developer, PHP, Laravel, HTML, CSS, JavaScript, React, Python",https://www.timeaton.dev/uses/
"Full Stack, Front End, Backend, DevOps, JavaScript, TypeScript, PHP, Ruby, Go, Docker",https://jasonraimondi.com/uses
"HTML, CSS, TypeScript, React, Next.js, Svelte, SvelteKit, TailWindCSS, CSS Modules, Fish Shell, Starship, Homebrew, Raycast, Safari, VS Code, GitHub, Vercel",https://nicobachner.com/uses
"JavaScript, React, HTML/CSS, Front End, Developer, Accessibility, Component Libraries, Blogger, Musician, TailWindCSS",https://www.alyssaholland.com/uses/
"Ubuntu, Linux",https://steverydz.com/uses
"Front End, HTML, CSS, SCSS, JavaScript, Vue.js",https://www.mathiasborgmalm.dev/uses/
"Arch Linux, Backend, C, Git, GitLab, Go, Linux, Remote, Ruby, webdev",https://iotcl.com/uses/
"Front End, Developer, JavaScript, React, Vue.js, Node.js, GraphQL, HTML, CSS, SCSS, Entrepreneur, No Code, Maker",https://gist.github.com/getanwar/daa9cb57428fd56255b1759fef2754f0
"Developer, Full Stack, Entrepreneur, PHP, C, JavaScript, CakePHP, MySQL, Node.js, Front End, Backend, HTML, CSS",https://steven.vanloef.com/uses
"Gatsby, Developer, TypeScript, JavaScript, React, Mobx, Node.js, CSS, SCSS, Web Developer, Front End",https://joelmturner.com/uses
"Laravel, React, Kubernetes, Really Full Stack",https://www.seagyndavis.com/uses
"Developer, Full Stack, JavaScript, TypeScript, React, Node.js, Gatsby, C#, .NET, Blogger",https://mkrup.com/uses
"Developer, WordPress, Backend, PHP, Performance",https://daochau.com/uses/
"HTML, CSS, JavaScript, Angular, Web Development, Node.js, Express, MongoDB, Firebase, GraphQL",https://manthanank.web.app/uses
"Digital-wellness, Ruby on Rails, Golang, SQLite, Dad, Nomad, Manjaro",https://skatkov.com/uses
"Developer, Engineer, PHP, Java, OpenMRS, HTML, CSS",https://ssmusoke.com/uses
"Architect, Designer, Python, Markdown, CAD, BIM",https://github.com/runxel/uses
"PHP, Laravel, JavaScript, Vue.js, Developer, Engineer, AWS, Full Stack, Front End, HTML, CSS, Sass, Web Developer, Web Development, TailWindCSS, Laravel Livewire, AlpineJS, Electron, Musician, VS Code, TALL Stack",https://williamrodriguez.com/uses
"JavaScript, Programmer, Full Stack, Node.js, Next.js, TailWindCSS, Serverless, VS Code, Windows, AWS, DevOps",https://www.paulmowat.co.uk/uses/
"Front End, Software Engineer, React, JavaScript, TypeScript, Serverless",https://info.fidalgo.dev/uses
"Developer, Backend, Full Stack, JavaScript, Python, Django, React, Node.js, Next.js, MongoDB, Postgres",https://fullybearded.com/uses/
"Developer, Blogger, Tech Translator, Laravel, Gatsby, React, PHP, CSS, JavaScript",http://watheq.xyz/uses
"WordPress, React, Node.js, DevOps, Electron, Developer, Backend, PHP, Full Stack, JavaScript",https://sagarsoni.dev/uses/
"TypeScript, JavaScript, React, PHP, Gatsby, WordPress, CSS",https://ocular-rhythm.io/uses/
"Web, Open Source, Vue.js, JavaScript, Nuxt.js, Quasar Framework, OSSPH",https://jofftiquez.dev/uses
"Developer, Teacher",https://michael.mior.ca/uses/
"Developer, Front End, Remote, TypeScript, JavaScript, GraphQL, HTML, CSS, React, Sass, Styled-Components",https://ugross.dev/uses
"Developer, Full Stack, JavaScript, Node.js, React, Svelte, Gatsby, PostgreSQL, GraphQL, Serverless, Docker, Mentor, Teacher, AWS, DevOps",https://leny.me/uses/
"Front End, UX Developer, Developer, HTML, CSS, JavaScript, npm",https://theanubhav.com/uses
"Composer, CSS, Designer, Developer, Engineer, Front End, JavaScript, Musician",https://adamschwartz.co/uses/
"Developer, Full Stack, JavaScript, React, Node.js, SQL, PHP, Docker, Nginx, Laravel, Remote",https://www.shawndsilva.com/uses
"Developer, Full Stack, Freelancer, Teacher, Youtuber, Flask, Phoenix, Docker, DevOps",https://nickjanetakis.com/uses
"Developer, Front End, HTML, CSS, JavaScript, React, Gatsby, Svelte",https://mattaz.com/uses
